Response ID;Date submitted;Last page;Start language;Seed;In which field are you active?;How many years of experience do you have in your field?;How old are you?;What was your favorite option?;Do you have any other comments or hints?;vis_type;complicated_easy;untraceable_traceable;undemonstrative_expressive;confusing_clear;biasing_neutral;doubtful_trustworthy;insignificant_meaningful;conventional_inventive;usual_leadingedge;boring_exciting;obscure_comprehensible;notinteresting_interesting;obstructive_supportive;inefficient_efficient;inappropriate_sound;Expertise
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Mask;;;;;;;;;;;3;;;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Heatmap;;;;;;;;;;;2;;;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Contour;;;;;;;;;;;6;;;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Bounding Box;;;;;;;;;;;3;;;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Mask;;;;;;;;;;;;5;;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Heatmap;;;;;;;;;;;;5;;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Contour;;;;;;;;;;;;7;;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Bounding Box;;;;;;;;;;;;4;;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Mask;;;;;;;;;;;;;2;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Heatmap;;;;;;;;;;;;;2;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Contour;;;;;;;;;;;;;2;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Bounding Box;;;;;;;;;;;;;5;;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Mask;;;;;;;;;;;;;;3;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Heatmap;;;;;;;;;;;;;;3;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Contour;;;;;;;;;;;;;;7;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Bounding Box;;;;;;;;;;;;;;3;;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Mask;;;;;;;;;;;;;;;4;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Heatmap;;;;;;;;;;;;;;;4;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Segmentation Contour;;;;;;;;;;;;;;;5;Radiology
24;1980-01-01 00:00:00;5;en;2042841139;1;9;3;3;Make the outlining frame of the finding transparent;Bounding Box;;;;;;;;;;;;;;;2;Radiology
25;;3;en;1354138662;2;2;2;;;;;;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Segmentation Mask;3;;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Heatmap;6;;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Segmentation Contour;5;;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Bounding Box;3;;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Segmentation Mask;;4;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Heatmap;;4;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Segmentation Contour;;4;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Bounding Box;;4;;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Segmentation Mask;;;4;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Heatmap;;;7;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Segmentation Contour;;;4;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Bounding Box;;;4;;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Segmentation Mask;;;;4;;;;;;;;;;;;Pathology
26;1980-01-01 00:00:00;5;en;1139842198;2;10;3;4;"- How do these look like on lower resolutions? Are they indicated differently on different levels? Are they hard to find? Does the Opacity change with zoom level?
- Trustworthyness is more a feature of the AI itself, not of the overlay (IMO). Same applies for other adjectives this survey asked for.
- I would prefer a rectangle, which zooms with the zoom level (for small regions to be nicley visible even on low resolution), and with more information (i.e. segmentation boundary) when zooming into the highest resolution.
";Heatmap;;;;7;;;;;;;;;;;;Pathology
